"ano","codprov","codmun","ec","es","nuc","nome","pobtotal","pobhomes","pobmulleres"
"2025","32","032","14","03","00","QUEIRUGÁS",26,9,17
"2025","32","032","15","01","00","PARADA DE RIBEIRA",132,64,68
"2025","32","032","16","01","00","PENA, A",89,45,44
"2025","32","032","16","02","00","TRANDEIRAS",39,23,16
"2025","32","032","16","03","00","SOUTELO DA PENA",14,8,6
"2025","32","032","17","01","00","PIÑEIRA SECA",104,57,47
"2025","32","032","18","01","00","SEOANE DE OLEIROS",29,13,16
"2025","32","032","19","01","00","PIDRE",29,15,14
"2025","32","032","19","02","00","SOLBEIRA",74,36,38
"2025","32","032","20","01","00","BARONZÁS",185,84,101
"2025","32","032","20","02","00","XINZO DE LIMIA",7212,3479,3733
"2025","32","033","01","01","00","AGROFEIXE",5,2,3
"2025","32","033","01","02","00","BARREIRAS, AS",3,2,1
"2025","32","033","01","03","00","CASALDRIGO",3,1,2
"2025","32","033","01","04","00","CASANOVA, A",22,11,11
"2025","32","033","01","05","00","CIMADEVILA",4,2,2
"2025","32","033","01","06","00","DORNELAS",20,12,8
"2025","32","033","01","07","00","FUSTÁNS",43,23,20
"2025","32","033","01","08","00","GARABELOS",23,10,13
"2025","32","033","01","09","00","GRANXA, A",0,0,0
"2025","32","033","01","10","00","LEGUMIEIRA, A",0,0,0
"2025","32","033","01","11","00","OCELLA, A",5,3,2
"2025","32","033","01","12","00","OUTEIRIÑOS, OS",0,0,0
"2025","32","033","01","13","00","REDONDALLO, O",1,1,0
"2025","32","033","01","14","00","REGAS, AS",1,0,1
"2025","32","033","01","15","00","TRIGUEIRA, A",1,0,1
"2025","32","033","01","16","00","VEIGA, A",1,1,0
"2025","32","033","01","17","00","VILACOVA",10,4,6
"2025","32","033","02","02","00","ABELLÁS",4,4,0
"2025","32","033","02","03","00","BUÍÑAS",0,0,0
"2025","32","033","02","04","00","CACHOPOS, OS",2,1,1
"2025","32","033","02","06","00","CIMADEVILA",5,2,3
"2025","32","033","02","08","00","COUTO",10,6,4
"2025","32","033","02","10","00","FEARDOS",14,8,6
"2025","32","033","02","12","00","GOMESENDE",26,16,10
"2025","32","033","02","13","00","GUIELAS",0,0,0
"2025","32","033","02","14","00","LAMABOA",7,4,3
"2025","32","033","02","15","00","LOUREDO",1,1,0
"2025","32","033","02","16","00","MARIZ",3,2,1
"2025","32","033","02","17","00","MATAMÁ",24,9,15
"2025","32","033","02","19","00","MOREIRAS",40,17,23
"2025","32","033","02","20","00","NOVAL, O",17,7,10
"2025","32","033","02","21","00","CORTIÑAL, O",0,0,0
"2025","32","033","02","23","00","PAO, O",0,0,0
"2025","32","033","02","24","00","PAREDES DO PAO",33,15,18
"2025","32","033","02","25","00","PENAMÁ",2,0,2
"2025","32","033","02","27","00","POMBIÑA, A",2,2,0
"2025","32","033","02","32","00","SOUTO DO BISPO",7,4,3
"2025","32","033","02","34","00","VAL DE FEARDOS, O",7,5,2
"2025","32","033","02","35","00","BALTEIRO",5,3,2
"2025","32","033","02","37","00","VIÑAL, O",10,6,4
"2025","32","033","03","01","00","FONTEBRANCA",10,7,3
"2025","32","033","04","02","00","CARBALLEIRAS, AS",7,3,4
"2025","32","033","04","03","00","CASAL, O",5,3,2
"2025","32","033","04","04","00","CERDAL",37,21,16
"2025","32","033","04","06","00","CHAOS, OS",52,27,25
"2025","32","033","04","07","00","DORNO, O",7,6,1
"2025","32","033","04","10","00","PAREDES",17,8,9
"2025","32","033","04","11","00","SOBRADO",21,8,13
"2025","32","033","04","12","00","TIXOSA",29,15,14
"2025","32","033","05","01","00","ABELIDA, A",0,0,0
"2025","32","033","05","02","00","CASAL, O",3,0,3
"2025","32","033","05","03","00","CORTIÑAS",4,2,2
"2025","32","033","05","04","00","CURRO, O",1,1,0
"2025","32","033","05","05","00","FOLÓN, O",9,4,5
"2025","32","033","05","06","00","MEIXUEIRO, O",3,1,2
"2025","32","033","05","07","00","OUTEIRO DA GUÍA",18,9,9
"2025","32","033","05","08","00","REGADAS, AS",1,1,0
"2025","32","033","05","09","00","REGUENGA, A",9,4,5
"2025","32","033","05","10","00","SAN PAIO",4,3,1
"2025","32","033","05","11","00","SOUTO, O",1,1,0
"2025","32","033","05","12","00","TRAVESA, A",4,2,2
"2025","32","033","06","01","00","ARNOIA SECA, A",2,1,1
"2025","32","033","06","02","00","CIMADEVILA",0,0,0
"2025","32","033","06","03","00","FREIRÍA, A",3,3,0
"2025","32","033","06","04","00","LEVADA, A",0,0,0
"2025","32","033","06","05","00","VAL, O",0,0,0
"2025","32","033","06","06","00","VERGAZAS",8,5,3
"2025","32","033","06","07","00","VISO, O",24,12,12
"2025","32","034","01","01","00","BARXA",21,14,7
"2025","32","034","01","02","00","SEIXO, O",7,3,4
"2025","32","034","02","01","00","CANIZO, O",131,72,59
"2025","32","034","03","01","00","CARRACEDO DA SERRA",39,22,17
"2025","32","034","03","02","00","MESÓN DE CAMPAIROS, O",0,0,0
"2025","32","034","04","01","00","GUDIÑA, A",709,372,337
"2025","32","034","04","02","00","VENDA DO ESPIÑO, A",9,5,4
"2025","32","034","05","01","00","PARADA DA SERRA",23,16,7
"2025","32","034","05","02","00","VENDA DO BOLAÑO, A",4,2,2
"2025","32","034","06","01","00","SAN LOURENZO",37,20,17
"2025","32","034","07","01","00","HEROSA",32,16,16
"2025","32","034","07","02","00","MESÓN DE HEROSA, O",19,7,12
"2025","32","034","07","03","00","MESÓN DO PURRIÁN, O",0,0,0
"2025","32","034","07","04","00","PENTES",52,31,21
"2025","32","034","07","05","00","VENDA DA TERESA, A",4,2,2
"2025","32","034","08","01","00","TAMEIRÓN, O",110,60,50
"2025","32","035","01","01","00","BAXÍN",18,10,8
"2025","32","035","01","02","00","CAMPINAS, AS",6,4,2
"2025","32","035","01","03","00","CARDEDO, O",3,1,2
"2025","32","035","01","04","00","CASARES",15,8,7
"2025","32","035","01","05","00","CONDOMIÑA, A",10,6,4
"2025","32","035","01","06","00","ESFARRAPA, A",63,32,31
"2025","32","035","01","07","00","ESTACIÓN, A",19,7,12
"2025","32","035","01","08","00","FILGUEIRA",13,7,6
"2025","32","035","01","09","00","ERMIDA, A",10,5,5
"2025","32","035","01","10","00","IRIXO, O OU A PONTE",41,18,23
"2025","32","035","01","11","00","IRIXO DE ARRIBA, O",19,9,10
"2025","32","035","01","12","00","LAÍÑA, A",7,3,4
"2025","32","035","01","13","00","LAMA, A",22,10,12
"2025","32","035","01","14","00","MARNOTES",13,8,5
"2025","32","035","01","15","00","MENAZ",32,17,15
"2025","32","035","01","16","00","OROSA",26,17,9
"2025","32","035","01","17","00","PORTO DA VEIGA, O",22,12,10
"2025","32","035","01","18","00","REGUEGA, A",1,0,1
"2025","32","035","01","19","00","TELLADO DO CAMPO, O",5,2,3
"2025","32","035","01","20","00","VILA",8,4,4
"2025","32","035","02","01","00","CANGUES",12,4,8
"2025","32","035","02","02","00","CASAR, O",9,5,4
"2025","32","035","03","01","00","CASARES, OS",1,1,0
"2025","32","035","03","02","00","NABÁS",5,3,2
"2025","32","035","03","03","00","ORROS",17,7,10
"2025","32","035","03","04","00","PAREDES",3,3,0
"2025","32","035","03","05","00","VALDESOIRO",1,1,0
"2025","32","035","04","01","00","CAMPELIÑOS",8,3,5
"2025","32","035","04","02","00","COUCIEIRO, O",17,10,7
"2025","32","035","04","03","00","ENFESTA, A",12,6,6
"2025","32","035","04","04","00","GUIMARÁS",24,9,15
"2025","32","035","04","05","00","MATELO",4,0,4
"2025","32","035","04","06","00","OUTEIRO",17,8,9
"2025","32","035","04","07","00","PEDRIÑA, A",30,18,12
"2025","32","035","04","08","00","SOUTELIÑO",13,6,7
"2025","32","035","04","09","00","VILAMEÁ",3,1,2
"2025","32","035","04","10","00","VISO, O",1,1,0
"2025","32","035","05","01","00","BARRO",4,1,3
"2025","32","035","05","02","00","BARROCAL, O",27,12,15
"2025","32","035","05","03","00","CASTRO, O",2,1,1
"2025","32","035","05","04","00","COSTA, A",10,5,5
"2025","32","035","05","05","00","COTO, O",9,4,5
"2025","32","035","05","06","00","CUSANCA",2,0,2
"2025","32","035","05","07","00","CHELOS",5,3,2
"2025","32","035","05","08","00","FABEIROS",11,7,4
"2025","32","035","05","09","00","FILGUEIRA",0,0,0
"2025","32","035","05","10","00","FRAGA, A",1,1,0
"2025","32","035","05","11","00","EIREXE, A",10,5,5
"2025","32","035","05","12","00","LAGORZOS",2,2,0
"2025","32","035","05","13","00","OUTEIRO, O",33,17,16
"2025","32","035","05","14","00","PEDROUZO, O",7,5,2
"2025","32","035","05","15","00","RÍO, O",2,1,1
"2025","32","035","05","16","00","SEGADE",12,8,4
"2025","32","035","05","17","00","SUEIREXE",18,9,9
"2025","32","035","05","18","00","SURRIBAS",5,3,2
"2025","32","035","05","19","00","TELLADO, O",10,6,4
"2025","32","035","05","20","00","VIXIDE",2,2,0
"2025","32","035","05","21","00","ZACARADE",11,5,6
"2025","32","035","06","01","00","BUGALLEIRA, A",25,13,12
"2025","32","035","06","02","00","CONDOMIÑA, A",0,0,0
"2025","32","035","06","03","00","DADÍN",15,7,8
"2025","32","035","06","04","00","ENFREADO, O",0,0,0
"2025","32","035","06","05","00","SAAVEDRA",39,23,16
"2025","32","035","06","06","00","SEARA, A",2,1,1
"2025","32","035","06","07","00","LAXAS, AS",100,42,58
"2025","32","035","07","01","00","CARBALLEDA",41,20,21
"2025","32","035","07","02","00","COUSO",12,7,5
"2025","32","035","07","03","00","ESPIÑEIRA",14,8,6
"2025","32","035","07","04","00","ESPIÑO, O",2,1,1
"2025","32","035","07","05","00","MUNÍN",7,3,4
"2025","32","035","07","06","00","TRABAZÓN",3,2,1
"2025","32","035","08","01","00","CEBRAL",3,2,1
"2025","32","035","08","02","00","COVELO, O",0,0,0
"2025","32","035","08","03","00","FRIXE",10,4,6
"2025","32","035","08","04","00","FROUFE",8,4,4
"2025","32","035","08","05","00","PARTEME",1,0,1
"2025","32","035","08","06","00","SIDRE",5,4,1
"2025","32","035","08","07","00","SILVARES",3,1,2
"2025","32","035","08","08","00","SURRIBAS",4,3,1
"2025","32","035","08","09","00","SUBIROL",19,9,10
"2025","32","035","09","01","00","ALEMPARTE",7,3,4
"2025","32","035","09","02","00","ALÉN, A",37,18,19
"2025","32","035","09","03","00","AMIEIROS, OS",0,0,0
"2025","32","035","09","04","00","BARRO",29,13,16
"2025","32","035","09","05","00","LOUSADO",3,1,2
"2025","32","035","09","06","00","QUINTEIRO, O",31,14,17
"2025","32","035","09","07","00","RAMIL",0,0,0
"2025","32","035","09","08","00","RIBAS",1,0,1
"2025","32","035","09","09","00","RÚA, A",8,3,5
"2025","32","035","09","10","00","VALDUÍDE",4,2,2
"2025","32","035","10","01","00","XIREI",7,3,4
"2025","32","035","10","02","00","NOGUEIROA",56,22,34
"2025","32","035","10","03","00","PARADA",72,33,39
"2025","32","035","10","04","00","PREXIGUEIRO",11,4,7
"2025","32","035","11","01","00","BARCIA, A",0,0,0
"2025","32","035","11","02","00","CASAR, O",5,1,4
"2025","32","035","11","03","00","CASTIÑEIRA, A",2,2,0
"2025","32","035","11","04","00","FONTES",0,0,0
"2025","32","035","11","05","00","OUTEIRO, O",4,2,2
"2025","32","035","11","06","00","RIBELA",5,4,1
"2025","32","035","11","07","00","SANTISO",3,1,2
"2025","32","035","12","01","00","CANDOSA, A",14,5,9
"2025","32","035","12","02","00","CERDEIRA",14,6,8
"2025","32","035","12","03","00","ESPIÑEIROS, OS",3,1,2
"2025","32","035","12","04","00","PARAÑO, O",0,0,0
"2025","32","035","12","05","00","ANTAS, AS",2,0,2
"2025","32","036","01","01","00","ABELEDA, A",45,22,23
"2025","32","036","01","02","00","BUSTELO",80,39,41
"2025","32","036","01","03","00","CASASOÁ",95,50,45
"2025","32","036","01","04","00","CIMA DE VILA",27,17,10
"2025","32","036","01","05","00","FONDO DE VILA",13,6,7
"2025","32","036","01","06","00","PADROSO",10,6,4
"2025","32","036","01","07","00","PAZOS DA ABELEDA",44,21,23
"2025","32","036","01","08","00","TELLADA, A",14,6,8
"2025","32","036","02","01","00","AREÁS",3,2,1
"2025","32","036","02","02","00","ARMARIZ",34,14,20
"2025","32","036","02","03","00","CASAS NOVAS, AS",2,1,1
"2025","32","036","02","04","00","CASARES, OS",34,14,20
"2025","32","036","02","05","00","CHOUZANA, A",17,9,8
"2025","32","036","02","06","00","MERÍ",38,20,18
"2025","32","036","02","07","00","OUTORELO",8,4,4
"2025","32","036","02","08","00","POUSA, A",44,22,22
"2025","32","036","02","09","00","SALGUEIROS",36,18,18
"2025","32","036","02","10","00","SANTO ANDRÉ",10,5,5
"2025","32","036","02","11","00","VILANOVA",21,5,16
"2025","32","036","02","12","00","VILARIÑO DO RÍO",29,15,14
"2025","32","036","03","01","00","BOBADELA",44,22,22
"2025","32","036","03","02","00","VILARIÑO DA VEIGA",31,16,15
"2025","32","036","04","01","00","BRANDELA, A",15,7,8
"2025","32","036","04","02","00","CASNALOBA",17,11,6
"2025","32","036","04","03","00","CERDEIRA",67,29,38
"2025","32","036","04","04","00","GRAÑA, A",15,9,6
"2025","32","036","04","05","00","PENA, A",3,1,2
"2025","32","036","05","01","00","ACEVEDO",7,4,3
"2025","32","036","05","02","00","COVELO, O",14,6,8
"2025","32","036","05","03","00","FARRIA, A",4,2,2
"2025","32","036","05","04","00","XUNQUEIRA DE AMBÍA",313,146,167
"2025","32","036","05","05","00","QUINTELA",7,3,4
"2025","32","036","05","06","00","REQUEIXIÑO",9,6,3
"2025","32","036","05","07","00","SAN MARTIÑO, O",5,3,2
"2025","32","036","05","08","00","SAN XILLAO",37,24,13
"2025","32","036","05","09","00","SIOTA, A",26,14,12
"2025","32","036","05","10","00","XUNQUEIROÁ",9,7,2
"2025","32","036","06","01","00","BUSTELIÑO",110,53,57
"2025","32","036","06","02","00","SAN ROMÁN",5,4,1
"2025","32","037","01","04","00","PARADELA",10,2,8
"2025","32","037","01","07","00","VEIGACHÁ",12,7,5
"2025","32","037","01","08","00","NIÑODAGUIA",119,56,63
"2025","32","037","02","01","00","PARDECONDE",61,24,37
"2025","32","037","03","01","00","ABELLEIRA",9,4,5
"2025","32","037","03","02","00","MARCELLE",17,10,7
"2025","32","037","03","03","00","RAMIL",38,22,16
"2025","32","037","03","04","00","SAN MIGUEL",8,6,2
"2025","32","037","03","05","00","CASANOVA",0,0,0
"2025","32","037","04","01","00","BARRIO, O",24,13,11
"2025","32","037","04","03","00","CARBUÍZ",3,2,1
"2025","32","037","04","06","00","ESPADANEDO",12,7,5
"2025","32","037","04","07","00","GRAÑA, A",23,11,12
"2025","32","037","04","08","00","MATO, O",12,5,7
"2025","32","037","04","09","00","REBOREDA, A",11,7,4
"2025","32","037","04","10","00","SAN PEDRO",1,1,0
"2025","32","037","04","11","00","VEIGA, A",13,6,7
"2025","32","037","04","12","00","VILARIÑO",26,14,12
"2025","32","037","04","13","00","XUNQUEIRA DE ESPADANEDO",273,139,134
"2025","32","037","04","14","00","CASETA, A",22,12,10
"2025","32","038","01","01","00","CASETA, A",19,10,9
"2025","32","038","01","02","00","FREIXIDO",39,12,27
"2025","32","038","02","01","00","LAROUCO",350,173,177
"2025","32","038","03","01","00","PORTELA DE PORTOMOURISCO, A",17,10,7
"2025","32","038","04","01","00","SEADUR",59,33,26
"2025","32","039","01","01","00","ALBERGUERÍA, A",17,10,7
"2025","32","039","02","01","00","CAMBA",25,19,6
"2025","32","039","03","01","00","CARRAXO",25,18,7
"2025","32","039","03","02","00","SANTO, O",3,2,1
"2025","32","039","04","01","00","CASTRO, O",42,22,20
"2025","32","039","04","02","00","CORRECHOUSO",17,10,7
"2025","32","039","04","03","00","NAVALLO, O",20,11,9
"2025","32","039","04","04","00","NAVEAUS",14,7,7
"2025","32","039","04","05","00","SOUTELO VERDE",54,23,31
"2025","32","039","04","06","00","TAMICELAS",30,12,18
"2025","32","039","04","07","00","VILAMEÁ",26,14,12
"2025","32","039","04","08","00","CARRAXÓ",3,1,2
"2025","32","039","05","01","00","CERDEDELO",45,24,21
"2025","32","039","05","02","00","PEREIRO, O",3,2,1
"2025","32","039","06","01","00","CIMADEVILA",71,35,36
"2025","32","039","06","02","00","LAZA",326,161,165
"2025","32","039","06","03","00","SOUTELIÑO",67,34,33
"2025","32","039","07","01","00","MATAMÁ",144,69,75
"2025","32","039","08","01","00","ARCUCELOS",54,27,27
"2025","32","039","08","02","00","RETORTA",79,38,41
"2025","32","039","09","01","00","TORO",48,30,18
"2025","32","039","10","01","00","EIRAS, AS",7,3,4
"2025","32","039","10","02","00","TREZ",31,17,14
"2025","32","040","01","01","00","BERÁN",165,82,83
"2025","32","040","01","02","00","CALDELAS",10,5,5
"2025","32","040","02","01","00","CUBILLEDO",30,11,19
"2025","32","040","02","02","00","GOMARIZ",98,51,47
"2025","32","040","02","03","00","LALÓN",2,2,0
"2025","32","040","02","04","00","VILERMA, A",0,0,0
"2025","32","040","03","01","00","VALBOA",3,1,2
"2025","32","040","03","02","00","CORNEIRA",58,27,31
"2025","32","040","03","03","00","CASAR, O",41,20,21
"2025","32","040","03","04","00","NOGUEIRA",24,11,13
"2025","32","040","03","05","00","SERRA, A",7,4,3
"2025","32","040","04","01","00","EIRA DE MOUROS",3,3,0
"2025","32","040","04","03","00","GROBA, A",0,0,0
"2025","32","040","04","04","00","LEBOSENDE",80,40,40
"2025","32","040","04","05","00","OSEBE",25,13,12
"2025","32","040","04","06","00","RIBEIRA",4,1,3
"2025","32","040","05","01","00","AGRA, A",0,0,0
"2025","32","040","05","02","00","BARZAMEDELLE",9,5,4
"2025","32","040","05","03","00","LEIRO",541,255,286
"2025","32","040","05","04","00","RUBIAL",0,0,0
"2025","32","040","05","05","00","VILAVERDE",4,1,3
"2025","32","040","06","01","00","CORTES, AS",10,6,4
"2025","32","040","06","02","00","OREGA",73,44,29
"2025","32","040","06","03","00","OUTEIRO, O",4,3,1
"2025","32","040","07","01","00","BAROUTA, A",4,3,1
"2025","32","040","07","02","00","CABO, O",11,6,5
"2025","32","040","07","03","00","MEÍN",1,1,0
"2025","32","040","07","04","00","MESÓN DE PARDO",19,10,9
"2025","32","040","07","05","00","PONTE, A",20,7,13
"2025","32","040","07","06","00","SAN CLODIO",32,17,15
"2025","32","040","07","07","00","VEIGA, A",13,7,6
"2025","32","040","08","01","00","PAREDES",69,35,34
"2025","32","040","08","02","00","SA",22,12,10
"2025","32","040","08","04","00","SUIREXE",2,1,1
"2025","32","040","08","05","00","SAN TOMÉ DE SERANTES",25,9,16
"2025","32","040","09","01","00","BARZAMEDELLE",2,1,1
"2025","32","040","09","02","00","BIEITE",104,55,49
"2025","32","041","01","01","00","FRAGA, A",34,18,16
"2025","32","041","02","01","00","CABALEIROS",11,6,5
"2025","32","041","03","01","00","CARREIRAS",12,6,6
"2025","32","041","03","02","00","CONCHAS, AS",20,9,11
"2025","32","041","03","03","00","GAIÁS",31,13,18
"2025","32","041","03","04","00","ERMILLE",26,13,13
"2025","32","041","03","05","00","SANTA CRUZ",18,11,7
"2025","32","041","03","06","00","TEDÓS",8,2,6
"2025","32","041","04","01","00","FACÓS",54,29,25
"2025","32","041","04","02","00","MEÁS",3,3,0
"2025","32","041","04","03","00","QUINTAS, AS",108,50,58
"2025","32","041","04","04","00","SANTA BAIA",24,16,8
"2025","32","041","04","05","00","VILA, A",23,12,11
"2025","32","041","05","01","00","NOGUEIRA",13,9,4
"2025","32","041","05","02","00","SOUTO",17,8,9
"2025","32","041","05","03","00","VILARIÑO",19,10,9
"2025","32","041","06","01","00","PARADA DO MONTE",33,13,20
"2025","32","041","06","02","00","TABOAZAS",12,4,8
"2025","32","041","07","01","00","CHAOS DE LIMIA, OS",32,21,11
"2025","32","041","07","02","00","FRADALVITE",10,2,8
"2025","32","041","08","01","00","CANLE, A",30,18,12
"2025","32","041","08","02","00","SABARIZ",32,16,16
"2025","32","041","08","03","00","SENDERIZ",43,20,23
"2025","32","041","08","04","00","TORNEIROS",31,17,14
"2025","32","041","08","05","00","BALDEMIR",21,13,8
"2025","32","041","08","06","00","VILARIÑO",35,14,21
"2025","32","042","01","01","00","DELÁS",20,9,11
"2025","32","042","01","02","00","GUSTOMEAO",18,9,9
"2025","32","042","01","03","00","PORTAXE, A",14,8,6
"2025","32","042","01","04","00","REGADA, A",1,0,1
"2025","32","042","01","05","00","REQUEIXO",17,9,8
"2025","32","042","01","06","00","SA",3,2,1
"2025","32","042","01","07","00","SUIGREXA",15,8,7
"2025","32","042","01","08","00","VILA, A",31,18,13
"2025","32","042","02","01","00","BOUZAS",10,6,4
"2025","32","042","02","02","00","BRIÑIDELO",3,1,2
"2025","32","042","02","03","00","ESPERANZO",39,24,15
"2025","32","042","02","04","00","GUENDE",14,8,6
"2025","32","042","02","05","00","PRENCIBE",39,16,23
"2025","32","042","02","06","00","PUXEDO",42,21,21
"2025","32","042","02","07","00","REGUENGO, O",12,5,7
"2025","32","042","02","08","00","SAN PAIO",46,24,22
"2025","32","042","03","01","00","CELA, A",12,7,5
